# r numerical exact
2.14144 0.251562 0.251588
2.14182 0.251512 0.251537
2.14219 0.251462 0.251487
2.14257 0.251412 0.251437
2.14294 0.251361 0.251387
2.14332 0.251311 0.251337
2.14369 0.251261 0.251286
2.14407 0.251211 0.251236
2.14444 0.25116 0.251186
2.14482 0.25111 0.251136
2.14519 0.25106 0.251085
2.14557 0.251009 0.251035
2.14594 0.250959 0.250985
2.14632 0.250909 0.250934
2.14669 0.250858 0.250884
2.14707 0.250808 0.250833
2.14745 0.250757 0.250783
2.14782 0.250707 0.250732
2.1482 0.250656 0.250682
2.14858 0.250606 0.250631
2.14895 0.250555 0.250581
2.14933 0.250505 0.25053
2.14971 0.250454 0.25048
2.15009 0.250403 0.250429
2.15047 0.250353 0.250379
2.15084 0.250302 0.250328
2.15122 0.250252 0.250277
2.1516 0.250201 0.250227
2.15198 0.25015 0.250176
2.15236 0.250099 0.250125
2.15274 0.250049 0.250075
2.15312 0.249998 0.250024
2.15349 0.249947 0.249973
2.15387 0.249896 0.249922
2.15425 0.249845 0.249871
2.15463 0.249795 0.24982
2.15501 0.249744 0.24977
2.15539 0.249693 0.249719
2.15577 0.249642 0.249668
2.15615 0.249591 0.249617
2.15653 0.24954 0.249566
2.15692 0.249489 0.249515
2.1573 0.249438 0.249464
2.15768 0.249387 0.249413
2.15806 0.249336 0.249362
2.15844 0.249285 0.249311
2.15882 0.249234 0.24926
2.1592 0.249183 0.249209
2.15959 0.249132 0.249158
2.15997 0.24908 0.249106
2.16035 0.249029 0.249055
2.16073 0.248978 0.249004
2.16112 0.248927 0.248953
2.1615 0.248876 0.248902
2.16188 0.248824 0.24885
2.16227 0.248773 0.248799
2.16265 0.248722 0.248748
2.16303 0.24867 0.248697
2.16342 0.248619 0.248645
2.1638 0.248568 0.248594
2.16419 0.248516 0.248543
2.16457 0.248465 0.248491
2.16495 0.248414 0.24844
2.16534 0.248362 0.248388
2.16572 0.248311 0.248337
2.16611 0.248259 0.248285
2.16649 0.248208 0.248234
2.16688 0.248156 0.248182
2.16727 0.248105 0.248131
2.16765 0.248053 0.248079
2.16804 0.248001 0.248028
2.16842 0.24795 0.247976
2.16881 0.247898 0.247924
2.1692 0.247846 0.247873
2.16958 0.247795 0.247821
2.16997 0.247743 0.247769
2.17036 0.247691 0.247718
2.17075 0.24764 0.247666
2.17113 0.247588 0.247614
2.17152 0.247536 0.247562
2.17191 0.247484 0.247511
2.1723 0.247432 0.247459
2.17268 0.247381 0.247407
2.17307 0.247329 0.247355
2.17346 0.247277 0.247303
2.17385 0.247225 0.247251
2.17424 0.247173 0.247199
2.17463 0.247121 0.247147
2.17502 0.247069 0.247095
2.17541 0.247017 0.247043
2.1758 0.246965 0.246991
2.17619 0.246913 0.246939
2.17658 0.246861 0.246887
2.17697 0.246809 0.246835
2.17736 0.246757 0.246783
2.17775 0.246704 0.246731
2.17814 0.246652 0.246679
2.17853 0.2466 0.246627
2.17892 0.246548 0.246574
2.17931 0.246496 0.246522
2.1797 0.246443 0.24647
2.1801 0.246391 0.246418
2.18049 0.246339 0.246366
2.18088 0.246287 0.246313
2.18127 0.246234 0.246261
2.18166 0.246182 0.246209
2.18206 0.24613 0.246156
2.18245 0.246077 0.246104
2.18284 0.246025 0.246051
2.18324 0.245972 0.245999
2.18363 0.24592 0.245947
2.18402 0.245867 0.245894
2.18442 0.245815 0.245842
2.18481 0.245762 0.245789
2.1852 0.24571 0.245737
2.1856 0.245657 0.245684
2.18599 0.245605 0.245631
2.18639 0.245552 0.245579
2.18678 0.245499 0.245526
2.18718 0.245447 0.245474
2.18757 0.245394 0.245421
2.18797 0.245341 0.245368
2.18836 0.245289 0.245316
2.18876 0.245236 0.245263
2.18916 0.245183 0.24521
2.18955 0.24513 0.245157
2.18995 0.245078 0.245104
2.19035 0.245025 0.245052
2.19074 0.244972 0.244999
2.19114 0.244919 0.244946
2.19154 0.244866 0.244893
2.19193 0.244813 0.24484
2.19233 0.24476 0.244787
2.19273 0.244707 0.244734
2.19313 0.244654 0.244681
2.19352 0.244601 0.244628
2.19392 0.244548 0.244575
2.19432 0.244495 0.244522
2.19472 0.244442 0.244469
2.19512 0.244389 0.244416
2.19552 0.244336 0.244363
2.19592 0.244283 0.24431
2.19632 0.24423 0.244257
2.19672 0.244177 0.244204
2.19712 0.244123 0.244151
2.19752 0.24407 0.244097
2.19792 0.244017 0.244044
2.19832 0.243964 0.243991
2.19872 0.24391 0.243938
2.19912 0.243857 0.243884
2.19952 0.243804 0.243831
2.19992 0.243751 0.243778
2.20032 0.243697 0.243724
2.20072 0.243644 0.243671
2.20112 0.24359 0.243617
2.20153 0.243537 0.243564
2.20193 0.243483 0.243511
2.20233 0.24343 0.243457
2.20273 0.243376 0.243404
2.20314 0.243323 0.24335
2.20354 0.243269 0.243297
2.20394 0.243216 0.243243
2.20434 0.243162 0.243189
2.20475 0.243109 0.243136
2.20515 0.243055 0.243082
2.20556 0.243001 0.243029
2.20596 0.242948 0.242975
2.20636 0.242894 0.242921
2.20677 0.24284 0.242868
2.20717 0.242786 0.242814
2.20758 0.242733 0.24276
2.20798 0.242679 0.242706
2.20839 0.242625 0.242652
2.20879 0.242571 0.242599
2.2092 0.242517 0.242545
2.2096 0.242464 0.242491
2.21001 0.24241 0.242437
2.21042 0.242356 0.242383
2.21082 0.242302 0.242329
2.21123 0.242248 0.242275
2.21164 0.242194 0.242221
2.21204 0.24214 0.242167
2.21245 0.242086 0.242113
2.21286 0.242032 0.242059
2.21326 0.241978 0.242005
2.21367 0.241924 0.241951
2.21408 0.24187 0.241897
2.21449 0.241815 0.241843
2.2149 0.241761 0.241789
2.21531 0.241707 0.241735
2.21571 0.241653 0.24168
2.21612 0.241599 0.241626
2.21653 0.241544 0.241572
2.21694 0.24149 0.241518
2.21735 0.241436 0.241463
2.21776 0.241381 0.241409
2.21817 0.241327 0.241355
2.21858 0.241273 0.2413
2.21899 0.241218 0.241246
2.2194 0.241164 0.241192
2.21981 0.24111 0.241137
2.22022 0.241055 0.241083
2.22063 0.241001 0.241028
2.22104 0.240946 0.240974
2.22146 0.240892 0.240919
2.22187 0.240837 0.240865
2.22228 0.240783 0.24081
2.22269 0.240728 0.240756
2.2231 0.240673 0.240701
2.22352 0.240619 0.240646
2.22393 0.240564 0.240592
2.22434 0.240509 0.240537
2.22475 0.240455 0.240482
2.22517 0.2404 0.240428
2.22558 0.240345 0.240373
2.22599 0.240291 0.240318
2.22641 0.240236 0.240264
2.22682 0.240181 0.240209
2.22724 0.240126 0.240154
2.22765 0.240071 0.240099
2.22807 0.240016 0.240044
2.22848 0.239961 0.239989
2.2289 0.239907 0.239934
2.22931 0.239852 0.23988
2.22973 0.239797 0.239825
2.23014 0.239742 0.23977
2.23056 0.239687 0.239715
2.23097 0.239632 0.23966
2.23139 0.239577 0.239605
2.23181 0.239522 0.23955
2.23222 0.239466 0.239494
2.23264 0.239411 0.239439
2.23306 0.239356 0.239384
2.23347 0.239301 0.239329
2.23389 0.239246 0.239274
2.23431 0.239191 0.239219
2.23473 0.239135 0.239164
2.23514 0.23908 0.239108
2.23556 0.239025 0.239053
2.23598 0.23897 0.238998
2.2364 0.238914 0.238942
2.23682 0.238859 0.238887
2.23724 0.238804 0.238832
2.23766 0.238748 0.238776
2.23808 0.238693 0.238721
2.2385 0.238637 0.238666
2.23892 0.238582 0.23861
2.23934 0.238527 0.238555
2.23976 0.238471 0.238499
2.24018 0.238416 0.238444
2.2406 0.23836 0.238388
2.24102 0.238304 0.238333
2.24144 0.238249 0.238277
2.24186 0.238193 0.238222
2.24228 0.238138 0.238166
2.2427 0.238082 0.23811
2.24313 0.238026 0.238055
2.24355 0.237971 0.237999
2.24397 0.237915 0.237943
2.24439 0.237859 0.237888
2.24481 0.237803 0.237832
2.24524 0.237748 0.237776
2.24566 0.237692 0.23772
2.24608 0.237636 0.237664
2.24651 0.23758 0.237609
2.24693 0.237524 0.237553
2.24735 0.237468 0.237497
2.24778 0.237413 0.237441
2.2482 0.237357 0.237385
2.24863 0.237301 0.237329
2.24905 0.237245 0.237273
2.24948 0.237189 0.237217
2.2499 0.237133 0.237161
2.25033 0.237077 0.237105
2.25075 0.237021 0.237049
2.25118 0.236964 0.236993
2.25161 0.236908 0.236937
2.25203 0.236852 0.236881
2.25246 0.236796 0.236825
2.25288 0.23674 0.236768
2.25331 0.236684 0.236712
2.25374 0.236627 0.236656
2.25417 0.236571 0.2366
2.25459 0.236515 0.236543
2.25502 0.236459 0.236487
2.25545 0.236402 0.236431
2.25588 0.236346 0.236375
2.2563 0.23629 0.236318
2.25673 0.236233 0.236262
2.25716 0.236177 0.236205
2.25759 0.23612 0.236149
2.25802 0.236064 0.236093
2.25845 0.236007 0.236036
2.25888 0.235951 0.23598
2.25931 0.235894 0.235923
2.25974 0.235838 0.235867
2.26017 0.235781 0.23581
2.2606 0.235725 0.235754
2.26103 0.235668 0.235697
2.26146 0.235612 0.23564
2.26189 0.235555 0.235584
2.26232 0.235498 0.235527
2.26275 0.235442 0.23547
2.26318 0.235385 0.235414
2.26362 0.235328 0.235357
2.26405 0.235271 0.2353
2.26448 0.235215 0.235243
2.26491 0.235158 0.235187
2.26534 0.235101 0.23513
2.26578 0.235044 0.235073
2.26621 0.234987 0.235016
2.26664 0.23493 0.234959
2.26708 0.234873 0.234902
2.26751 0.234816 0.234845
2.26794 0.23476 0.234788
2.26838 0.234703 0.234732
2.26881 0.234646 0.234675
2.26925 0.234589 0.234618
2.26968 0.234531 0.23456
2.27012 0.234474 0.234503
2.27055 0.234417 0.234446
2.27099 0.23436 0.234389
2.27142 0.234303 0.234332
2.27186 0.234246 0.234275
2.27229 0.234189 0.234218
2.27273 0.234132 0.234161
2.27317 0.234074 0.234103
2.2736 0.234017 0.234046
2.27404 0.23396 0.233989
2.27448 0.233902 0.233932
2.27491 0.233845 0.233874
2.27535 0.233788 0.233817
2.27579 0.23373 0.23376
2.27623 0.233673 0.233702
2.27666 0.233616 0.233645
2.2771 0.233558 0.233588
2.27754 0.233501 0.23353
2.27798 0.233443 0.233473
2.27842 0.233386 0.233415
2.27886 0.233328 0.233358
2.2793 0.233271 0.2333
2.27974 0.233213 0.233243
2.28018 0.233156 0.233185
2.28062 0.233098 0.233127
2.28106 0.23304 0.23307
2.2815 0.232983 0.233012
2.28194 0.232925 0.232955
2.28238 0.232867 0.232897
2.28282 0.23281 0.232839
2.28326 0.232752 0.232781
2.2837 0.232694 0.232724
2.28414 0.232636 0.232666
2.28458 0.232579 0.232608
2.28503 0.232521 0.23255
2.28547 0.232463 0.232492
2.28591 0.232405 0.232435
2.28635 0.232347 0.232377
2.2868 0.232289 0.232319
2.28724 0.232231 0.232261
2.28768 0.232173 0.232203
2.28813 0.232116 0.232145
2.28857 0.232058 0.232087
2.28901 0.231999 0.232029
2.28946 0.231941 0.231971
2.2899 0.231883 0.231913
2.29035 0.231825 0.231855
2.29079 0.231767 0.231797
2.29124 0.231709 0.231739
2.29168 0.231651 0.231681
2.29213 0.231593 0.231622
2.29257 0.231535 0.231564
2.29302 0.231476 0.231506
2.29346 0.231418 0.231448
2.29391 0.23136 0.23139
2.29436 0.231302 0.231331
2.2948 0.231243 0.231273
2.29525 0.231185 0.231215
2.2957 0.231127 0.231156
2.29615 0.231068 0.231098
2.29659 0.23101 0.23104
2.29704 0.230951 0.230981
2.29749 0.230893 0.230923
2.29794 0.230834 0.230864
2.29839 0.230776 0.230806
2.29883 0.230717 0.230747
2.29928 0.230659 0.230689
2.29973 0.2306 0.23063
2.30018 0.230542 0.230572
2.30063 0.230483 0.230513
2.30108 0.230425 0.230455
2.30153 0.230366 0.230396
2.30198 0.230307 0.230337
2.30243 0.230249 0.230279
2.30288 0.23019 0.23022
2.30333 0.230131 0.230161
2.30378 0.230073 0.230103
2.30423 0.230014 0.230044
2.30469 0.229955 0.229985
2.30514 0.229896 0.229926
2.30559 0.229837 0.229867
2.30604 0.229778 0.229809
2.30649 0.22972 0.22975
2.30695 0.229661 0.229691
2.3074 0.229602 0.229632
2.30785 0.229543 0.229573
2.3083 0.229484 0.229514
2.30876 0.229425 0.229455
2.30921 0.229366 0.229396
2.30966 0.229307 0.229337
2.31012 0.229248 0.229278
2.31057 0.229189 0.229219
2.31103 0.22913 0.22916
2.31148 0.229071 0.229101
2.31194 0.229011 0.229042
2.31239 0.228952 0.228983
2.31285 0.228893 0.228923
2.3133 0.228834 0.228864
2.31376 0.228775 0.228805
2.31421 0.228715 0.228746
2.31467 0.228656 0.228687
2.31513 0.228597 0.228627
2.31558 0.228538 0.228568
2.31604 0.228478 0.228509
2.3165 0.228419 0.228449
2.31695 0.22836 0.22839
2.31741 0.2283 0.228331
2.31787 0.228241 0.228271
2.31833 0.228181 0.228212
2.31879 0.228122 0.228152
2.31924 0.228062 0.228093
2.3197 0.228003 0.228033
2.32016 0.227943 0.227974
2.32062 0.227884 0.227914
2.32108 0.227824 0.227855
2.32154 0.227765 0.227795
2.322 0.227705 0.227736
2.32246 0.227645 0.227676
2.32292 0.227586 0.227616
2.32338 0.227526 0.227557
2.32384 0.227466 0.227497
2.3243 0.227407 0.227437
2.32476 0.227347 0.227378
2.32522 0.227287 0.227318
2.32568 0.227228 0.227258
2.32614 0.227168 0.227198
2.32661 0.227108 0.227139
2.32707 0.227048 0.227079
2.32753 0.226988 0.227019
2.32799 0.226928 0.226959
2.32845 0.226868 0.226899
2.32892 0.226808 0.226839
2.32938 0.226749 0.226779
2.32984 0.226689 0.226719
2.33031 0.226629 0.226659
2.33077 0.226569 0.226599
2.33123 0.226509 0.226539
2.3317 0.226449 0.226479
2.33216 0.226388 0.226419
2.33263 0.226328 0.226359
2.33309 0.226268 0.226299
2.33356 0.226208 0.226239
2.33402 0.226148 0.226179
2.33449 0.226088 0.226119
2.33495 0.226028 0.226058
2.33542 0.225967 0.225998
2.33589 0.225907 0.225938
2.33635 0.225847 0.225878
2.33682 0.225787 0.225818
2.33729 0.225726 0.225757
2.33775 0.225666 0.225697
2.33822 0.225606 0.225637
2.33869 0.225545 0.225576
2.33915 0.225485 0.225516
2.33962 0.225424 0.225455
2.34009 0.225364 0.225395
2.34056 0.225304 0.225335
2.34103 0.225243 0.225274
2.3415 0.225183 0.225214
2.34196 0.225122 0.225153
2.34243 0.225062 0.225093
2.3429 0.225001 0.225032
2.34337 0.22494 0.224972
2.34384 0.22488 0.224911
2.34431 0.224819 0.22485
2.34478 0.224759 0.22479
2.34525 0.224698 0.224729
2.34572 0.224637 0.224668
2.34619 0.224577 0.224608
2.34666 0.224516 0.224547
2.34714 0.224455 0.224486
2.34761 0.224394 0.224426
2.34808 0.224334 0.224365
2.34855 0.224273 0.224304
2.34902 0.224212 0.224243
2.3495 0.224151 0.224182
2.34997 0.22409 0.224122
2.35044 0.224029 0.224061
2.35091 0.223969 0.224
2.35139 0.223908 0.223939
2.35186 0.223847 0.223878
2.35233 0.223786 0.223817
2.35281 0.223725 0.223756
2.35328 0.223664 0.223695
2.35376 0.223603 0.223634
2.35423 0.223542 0.223573
2.35471 0.223481 0.223512
2.35518 0.22342 0.223451
2.35566 0.223358 0.22339
2.35613 0.223297 0.223329
2.35661 0.223236 0.223268
2.35708 0.223175 0.223206
2.35756 0.223114 0.223145
2.35803 0.223053 0.223084
2.35851 0.222991 0.223023
2.35899 0.22293 0.222962
2.35946 0.222869 0.2229
2.35994 0.222808 0.222839
2.36042 0.222746 0.222778
2.3609 0.222685 0.222717
2.36137 0.222624 0.222655
2.36185 0.222562 0.222594
2.36233 0.222501 0.222533
2.36281 0.222439 0.222471
2.36329 0.222378 0.22241
2.36377 0.222317 0.222348
2.36425 0.222255 0.222287
2.36472 0.222194 0.222225
2.3652 0.222132 0.222164
2.36568 0.222071 0.222102
2.36616 0.222009 0.222041
2.36664 0.221948 0.221979
2.36712 0.221886 0.221918
2.3676 0.221824 0.221856
2.36809 0.221763 0.221795
2.36857 0.221701 0.221733
2.36905 0.221639 0.221671
2.36953 0.221578 0.22161
2.37001 0.221516 0.221548
2.37049 0.221454 0.221486
2.37097 0.221393 0.221425
2.37146 0.221331 0.221363
2.37194 0.221269 0.221301
2.37242 0.221207 0.221239
2.3729 0.221145 0.221177
2.37339 0.221084 0.221116
2.37387 0.221022 0.221054
2.37435 0.22096 0.220992
2.37484 0.220898 0.22093
2.37532 0.220836 0.220868
2.37581 0.220774 0.220806
2.37629 0.220712 0.220744
2.37678 0.22065 0.220682
2.37726 0.220588 0.22062
2.37775 0.220526 0.220558
2.37823 0.220464 0.220496
2.37872 0.220402 0.220434
2.3792 0.22034 0.220372
2.37969 0.220278 0.22031
2.38017 0.220216 0.220248
2.38066 0.220154 0.220186
2.38115 0.220092 0.220124
2.38163 0.22003 0.220062
2.38212 0.219967 0.22
2.38261 0.219905 0.219937
2.3831 0.219843 0.219875
2.38358 0.219781 0.219813
2.38407 0.219718 0.219751
2.38456 0.219656 0.219688
2.38505 0.219594 0.219626
2.38554 0.219532 0.219564
2.38602 0.219469 0.219502
2.38651 0.219407 0.219439
2.387 0.219345 0.219377
2.38749 0.219282 0.219315
2.38798 0.21922 0.219252
2.38847 0.219157 0.21919
2.38896 0.219095 0.219127
2.38945 0.219032 0.219065
2.38994 0.21897 0.219002
2.39043 0.218907 0.21894
2.39092 0.218845 0.218877
2.39141 0.218782 0.218815
2.3919 0.21872 0.218752
2.3924 0.218657 0.21869
2.39289 0.218595 0.218627
2.39338 0.218532 0.218565
2.39387 0.218469 0.218502
2.39436 0.218407 0.218439
2.39486 0.218344 0.218377
2.39535 0.218282 0.218314
2.39584 0.218219 0.218251
2.39634 0.218156 0.218189
2.39683 0.218093 0.218126
2.39732 0.218031 0.218063
2.39782 0.217968 0.218001
2.39831 0.217905 0.217938
2.3988 0.217842 0.217875
2.3993 0.217779 0.217812
2.39979 0.217717 0.217749
2.40029 0.217654 0.217687
2.40078 0.217591 0.217624
2.40128 0.217528 0.217561
2.40177 0.217465 0.217498
2.40227 0.217402 0.217435
2.40277 0.217339 0.217372
2.40326 0.217276 0.217309
2.40376 0.217213 0.217246
2.40425 0.21715 0.217183
2.40475 0.217087 0.21712
2.40525 0.217024 0.217057
2.40574 0.216961 0.216994
2.40624 0.216898 0.216931
2.40674 0.216835 0.216868
2.40724 0.216772 0.216805
2.40774 0.216709 0.216742
2.40823 0.216646 0.216679
2.40873 0.216582 0.216616
2.40923 0.216519 0.216552
2.40973 0.216456 0.216489
2.41023 0.216393 0.216426
2.41073 0.21633 0.216363
2.41123 0.216266 0.2163
2.41173 0.216203 0.216236
2.41223 0.21614 0.216173
2.41273 0.216077 0.21611
2.41323 0.216013 0.216046
2.41373 0.21595 0.215983
2.41423 0.215887 0.21592
2.41473 0.215823 0.215857
2.41523 0.21576 0.215793
2.41573 0.215697 0.21573
2.41623 0.215633 0.215666
2.41673 0.21557 0.215603
2.41724 0.215506 0.21554
2.41774 0.215443 0.215476
2.41824 0.215379 0.215413
2.41874 0.215316 0.215349
2.41925 0.215252 0.215286
2.41975 0.215189 0.215222
2.42025 0.215125 0.215159
2.42075 0.215062 0.215095
2.42126 0.214998 0.215032
2.42176 0.214935 0.214968
2.42227 0.214871 0.214904
2.42277 0.214807 0.214841
2.42327 0.214744 0.214777
2.42378 0.21468 0.214713
2.42428 0.214616 0.21465
2.42479 0.214553 0.214586
2.42529 0.214489 0.214522
2.4258 0.214425 0.214459
2.4263 0.214361 0.214395
2.42681 0.214298 0.214331
2.42732 0.214234 0.214268
2.42782 0.21417 0.214204
2.42833 0.214106 0.21414
2.42884 0.214043 0.214076
2.42934 0.213979 0.214012
2.42985 0.213915 0.213949
2.43036 0.213851 0.213885
2.43086 0.213787 0.213821
2.43137 0.213723 0.213757
2.43188 0.213659 0.213693
2.43239 0.213595 0.213629
2.43289 0.213531 0.213565
2.4334 0.213467 0.213501
2.43391 0.213403 0.213437
2.43442 0.21334 0.213373
2.43493 0.213276 0.213309
2.43544 0.213211 0.213245
2.43595 0.213147 0.213181
2.43646 0.213083 0.213117
2.43697 0.213019 0.213053
2.43748 0.212955 0.212989
2.43799 0.212891 0.212925
2.4385 0.212827 0.212861
2.43901 0.212763 0.212797
2.43952 0.212699 0.212733
2.44003 0.212635 0.212669
2.44054 0.21257 0.212604
2.44105 0.212506 0.21254
2.44156 0.212442 0.212476
2.44208 0.212378 0.212412
2.44259 0.212314 0.212348
2.4431 0.212249 0.212283
2.44361 0.212185 0.212219
2.44413 0.212121 0.212155
2.44464 0.212057 0.212091
2.44515 0.211992 0.212026
2.44566 0.211928 0.211962
2.44618 0.211864 0.211898
2.44669 0.211799 0.211833
2.44721 0.211735 0.211769
2.44772 0.211671 0.211705
2.44823 0.211606 0.21164
2.44875 0.211542 0.211576
2.44926 0.211477 0.211512
2.44978 0.211413 0.211447
2.45029 0.211348 0.211383
2.45081 0.211284 0.211318
2.45132 0.21122 0.211254
2.45184 0.211155 0.211189
2.45235 0.211091 0.211125
2.45287 0.211026 0.21106
2.45339 0.210962 0.210996
2.4539 0.210897 0.210931
2.45442 0.210832 0.210867
2.45493 0.210768 0.210802
2.45545 0.210703 0.210738
2.45597 0.210639 0.210673
2.45649 0.210574 0.210609
2.457 0.210509 0.210544
2.45752 0.210445 0.210479
2.45804 0.21038 0.210415
2.45856 0.210315 0.21035
2.45907 0.210251 0.210285
2.45959 0.210186 0.210221
2.46011 0.210121 0.210156
2.46063 0.210057 0.210091
2.46115 0.209992 0.210027
2.46167 0.209927 0.209962
2.46219 0.209862 0.209897
2.46271 0.209798 0.209832
2.46323 0.209733 0.209768
2.46375 0.209668 0.209703
2.46427 0.209603 0.209638
2.46479 0.209538 0.209573
2.46531 0.209474 0.209508
2.46583 0.209409 0.209444
2.46635 0.209344 0.209379
2.46687 0.209279 0.209314
2.46739 0.209214 0.209249
2.46791 0.209149 0.209184
2.46843 0.209084 0.209119
2.46896 0.209019 0.209054
2.46948 0.208955 0.208989
2.47 0.20889 0.208925
2.47052 0.208825 0.20886
2.47105 0.20876 0.208795
2.47157 0.208695 0.20873
2.47209 0.20863 0.208665
2.47261 0.208565 0.2086
2.47314 0.2085 0.208535
2.47366 0.208435 0.20847
2.47418 0.20837 0.208405
2.47471 0.208305 0.20834
2.47523 0.208239 0.208275
2.47576 0.208174 0.208209
2.47628 0.208109 0.208144
2.47681 0.208044 0.208079
2.47733 0.207979 0.208014
2.47786 0.207914 0.207949
2.47838 0.207849 0.207884
2.47891 0.207784 0.207819
2.47943 0.207718 0.207754
2.47996 0.207653 0.207689
2.48048 0.207588 0.207623
2.48101 0.207523 0.207558
2.48153 0.207458 0.207493
2.48206 0.207393 0.207428
2.48259 0.207327 0.207363
2.48311 0.207262 0.207297
2.48364 0.207197 0.207232
2.48417 0.207132 0.207167
2.4847 0.207066 0.207102
2.48522 0.207001 0.207036
2.48575 0.206936 0.206971
2.48628 0.20687 0.206906
2.48681 0.206805 0.206841
2.48733 0.20674 0.206775
2.48786 0.206674 0.20671
2.48839 0.206609 0.206645
2.48892 0.206544 0.206579
2.48945 0.206478 0.206514
2.48998 0.206413 0.206448
2.49051 0.206348 0.206383
2.49104 0.206282 0.206318
2.49157 0.206217 0.206252
2.4921 0.206151 0.206187
2.49263 0.206086 0.206122
2.49316 0.20602 0.206056
2.49369 0.205955 0.205991
2.49422 0.20589 0.205925
2.49475 0.205824 0.20586
2.49528 0.205759 0.205794
2.49581 0.205693 0.205729
2.49634 0.205628 0.205663
2.49687 0.205562 0.205598
2.4974 0.205497 0.205532
2.49793 0.205431 0.205467
2.49847 0.205366 0.205401
2.499 0.2053 0.205336
2.49953 0.205234 0.20527
2.50006 0.205169 0.205205
2.5006 0.205103 0.205139
2.50113 0.205038 0.205074
2.50166 0.204972 0.205008
2.50219 0.204906 0.204942
2.50273 0.204841 0.204877
2.50326 0.204775 0.204811
2.50379 0.20471 0.204746
2.50433 0.204644 0.20468
2.50486 0.204578 0.204614
2.5054 0.204513 0.204549
2.50593 0.204447 0.204483
2.50646 0.204381 0.204417
2.507 0.204316 0.204352
2.50753 0.20425 0.204286
2.50807 0.204184 0.20422
2.5086 0.204119 0.204155
2.50914 0.204053 0.204089
2.50967 0.203987 0.204023
2.51021 0.203921 0.203958
2.51075 0.203856 0.203892
2.51128 0.20379 0.203826
2.51182 0.203724 0.20376
2.51235 0.203658 0.203695
2.51289 0.203593 0.203629
2.51343 0.203527 0.203563
2.51396 0.203461 0.203497
2.5145 0.203395 0.203431
2.51504 0.203329 0.203366
2.51557 0.203263 0.2033
2.51611 0.203198 0.203234
2.51665 0.203132 0.203168
2.51719 0.203066 0.203102
2.51772 0.203 0.203037
2.51826 0.202934 0.202971
2.5188 0.202868 0.202905
2.51934 0.202803 0.202839
2.51988 0.202737 0.202773
2.52042 0.202671 0.202707
2.52096 0.202605 0.202641
2.52149 0.202539 0.202576
2.52203 0.202473 0.20251
2.52257 0.202407 0.202444
2.52311 0.202341 0.202378
2.52365 0.202275 0.202312
2.52419 0.202209 0.202246
2.52473 0.202143 0.20218
2.52527 0.202077 0.202114
2.52581 0.202012 0.202048
2.52635 0.201946 0.201982
2.52689 0.20188 0.201916
2.52743 0.201814 0.20185
2.52797 0.201748 0.201784
2.52851 0.201682 0.201718
2.52906 0.201616 0.201652
2.5296 0.20155 0.201586
2.53014 0.201484 0.20152
2.53068 0.201418 0.201454
2.53122 0.201352 0.201388
2.53176 0.201286 0.201322
2.53231 0.20122 0.201256
2.53285 0.201153 0.20119
2.53339 0.201087 0.201124
2.53393 0.201021 0.201058
2.53448 0.200955 0.200992
2.53502 0.200889 0.200926
2.53556 0.200823 0.20086
2.5361 0.200757 0.200794
2.53665 0.200691 0.200728
2.53719 0.200625 0.200662
2.53773 0.200559 0.200596
2.53828 0.200493 0.20053
2.53882 0.200427 0.200464
2.53937 0.200361 0.200398
2.53991 0.200294 0.200332
2.54045 0.200228 0.200265
2.541 0.200162 0.200199
2.54154 0.200096 0.200133
2.54209 0.20003 0.200067
2.54263 0.199964 0.200001
2.54318 0.199898 0.199935
2.54372 0.199831 0.199869
2.54427 0.199765 0.199803
2.54481 0.199699 0.199736
2.54536 0.199633 0.19967
2.54591 0.199567 0.199604
2.54645 0.199501 0.199538
2.547 0.199434 0.199472
2.54754 0.199368 0.199406
2.54809 0.199302 0.199339
2.54864 0.199236 0.199273
2.54918 0.19917 0.199207
2.54973 0.199103 0.199141
2.55028 0.199037 0.199075
2.55082 0.198971 0.199009
2.55137 0.198905 0.198942
2.55192 0.198839 0.198876
2.55247 0.198772 0.19881
2.55301 0.198706 0.198744
2.55356 0.19864 0.198678
2.55411 0.198574 0.198611
2.55466 0.198507 0.198545
2.55521 0.198441 0.198479
2.55575 0.198375 0.198413
2.5563 0.198309 0.198346
2.55685 0.198243 0.19828
2.5574 0.198176 0.198214
2.55795 0.19811 0.198148
2.5585 0.198044 0.198081
2.55905 0.197977 0.198015
2.5596 0.197911 0.197949
2.56014 0.197845 0.197883
2.56069 0.197779 0.197816
2.56124 0.197712 0.19775
2.56179 0.197646 0.197684
2.56234 0.19758 0.197618
2.56289 0.197514 0.197551
2.56344 0.197447 0.197485
2.56399 0.197381 0.197419
2.56454 0.197315 0.197353
2.56509 0.197248 0.197286
2.56565 0.197182 0.19722
2.5662 0.197116 0.197154
2.56675 0.197049 0.197087
2.5673 0.196983 0.197021
2.56785 0.196917 0.196955
2.5684 0.19685 0.196889
2.56895 0.196784 0.196822
2.5695 0.196718 0.196756
2.57006 0.196652 0.19669
2.57061 0.196585 0.196623
2.57116 0.196519 0.196557
2.57171 0.196453 0.196491
2.57226 0.196386 0.196424
2.57282 0.19632 0.196358
2.57337 0.196254 0.196292
2.57392 0.196187 0.196225
2.57447 0.196121 0.196159
2.57503 0.196055 0.196093
2.57558 0.195988 0.196027
